RF,MaximinRF,MaggingRF,MaggingRF2
2.5055575701402133,1.970197090821492,1.5337615012275891,1.4195279460919683
2.3417034861683033,2.152826748404887,1.6031588220957773,1.288502640956356
2.275219981305806,1.9273304867532255,1.6375145127358197,1.468466741638039
2.9150606849926506,2.256267335744245,1.5534948481695419,1.7187272510513667
2.4570451879252655,2.094131998542411,1.8179677213522252,1.6398448349145112
2.3188231739690846,1.972258510655249,1.574224831240868,1.335784903129801
2.5460985602334065,2.4212564819675935,1.6760226986162565,1.4306031292210093
2.272641827697742,1.64597759295521,1.3298502239994918,1.2784338978488987
2.275336604384671,2.1190285672709424,1.3765410762814858,1.5242479186923852
2.5939198939388732,2.057633381311938,1.5159406456977513,1.6611043769029321
2.0658712176998066,2.0137123357318085,1.5608030103294843,1.4775516514912315
2.5293594133704773,1.996515269505242,1.567087528991357,1.485585713990996
2.2218357650540526,2.1426283593128557,1.6593636717146718,1.448582232673311
2.5257217939761993,1.8087572142561816,1.5205765112844856,1.6255619679495505
2.461231741636928,1.98575863923089,1.3573642642682038,1.4848215114820236
2.522323943360692,2.4520718532423436,1.7069750274681892,1.5386366524862203
2.433416523999952,2.2084513848789435,1.5895602976947558,1.592436759291772
2.5099452106239277,1.9490850316285917,1.4883301331694239,1.5425112441781654
2.7657197171460157,2.2849669432006805,1.7733954272677783,1.6854292656081202
2.261016186549143,2.132222366905713,1.530463116060192,1.5955526871010988
2.078172422781981,1.823877367417393,1.419491129825611,1.457916258285707
2.2026935724808845,1.7982975460760435,1.5151241385450325,1.6162282814521456
2.4412235212962266,2.408869051721829,1.5537730300486159,1.4914861114819637
2.0902075157258895,1.8621730011677156,1.6296686820676527,1.4391995145077503
1.9585964395113304,1.9347292238983964,1.4056197289231005,1.4673734069900524
2.822471536617477,2.2476846323674655,1.6099688042260736,1.4606251645514767
2.2436362954011595,1.8369326111045803,1.7612754967360496,1.3368134594247267
2.536662632961762,1.9068565873363466,1.504382559720919,1.3978296123441631
2.2399084707519625,2.0365501510913555,1.5074776967782086,1.3983993515564321
2.1745341671070046,1.8459435697458124,1.6405605923291466,1.4144630815833739
2.7733448115501487,2.465572324743205,1.7577320466474466,1.554931987113372
2.8482046653996025,2.491535515460896,1.6630484747833183,1.7221466980119744
3.1677840135846074,2.5625056717684993,1.6544555115332586,2.0030726512527477
1.9848809166198607,1.773172449710859,1.429812764617847,1.2828986907781377
2.650030163535285,2.388162364794332,1.9248936553652403,1.6116201121166374
2.8679619381358537,2.064802780472306,1.5416075607350153,1.9935230828416706
2.18923545564111,1.533396528449227,1.3549176988073055,1.228253587869399
3.708319891398338,2.5487196889773345,1.9349382407127496,1.9471074403800344
2.6128387831253646,2.0764098287257755,1.3296515051856586,1.6018356577848527
2.6168178689839308,1.9180140211388903,1.334605171195246,1.66139227921208
2.4366190871219446,1.9128196257958259,1.5365898428524434,1.4802431034186776
1.9902927918849063,1.9073979811227217,1.3315959763370515,1.4176949905778273
2.4186532792552624,2.252966776673634,1.440439109661234,1.5431673253211
2.8587219345073915,2.2034554552306758,1.7202873551960811,1.7285314460366517
3.297298713413899,2.858520607054717,1.8154029989425793,2.136511927957934
2.3675379877378244,1.7959842290268477,1.665139983678274,1.7284369154065042
2.2885407848130335,1.8609375458431123,1.7022302482651643,1.5981952745198664
3.1222094181695703,2.2935090893375043,1.5384705690845972,1.6226470567186497
2.7865784691215847,2.4881715453707502,1.76680953631606,1.68656620735531
2.7179022206053975,1.860133893541378,1.521493834825807,1.467656525609711
2.5902576827215307,2.26981741114979,1.6172554768653522,1.659996647737579
2.3532360945049113,2.0842464180910545,1.3613657814584046,1.5942330054144527
2.565685739747058,2.1971355284567506,1.6472513675753062,1.5429040312743718
2.650380414274232,1.7053929764504483,1.44842008524749,1.3849606268359735
2.6378453008126694,2.1653528412886325,1.5018316876520637,1.869710450162764
2.7828660451949045,2.511824422256267,1.7901681474174025,1.6760631808917033
2.2678235992540907,2.1323887534975006,1.5152720985357242,1.466409032216659
2.88133627978688,2.1623070345931144,1.610947898839095,1.5590962043731462
2.9528914018701506,2.51318508469527,1.5489724861766285,1.7140546466371342
2.5655241043891244,2.069156042196969,1.2990086242676095,1.6895605696311053
2.6393325274374058,2.6972604762221,1.550256746886324,1.3980930173947461
2.4623605794468237,2.2735754916354503,1.7330803069948681,1.432347765938935
2.3265354675695122,1.8736424134677527,1.6030739239897418,1.5006011155734675
2.222060830374726,2.4131073791302606,1.5810121020498318,1.4839411888441554
2.3428086977142013,1.9540922964509195,1.5106035377128793,1.6364061736790414
2.1682296074822633,1.7032029075014126,1.4936072765325834,1.3538671682427106
2.7898566466437913,2.5140563456424596,1.5777436102258884,1.593794748498311
2.4849833395923926,1.896285065946532,1.3840157519962126,1.41916885602509
3.2249256453561173,2.3084869012811406,1.6952848587554663,1.7096467795997887
1.9454999492181129,1.8140975097519874,1.5254877998779388,1.3928003508470987
1.8580300899491484,1.8156294315498331,1.5978656392776762,1.392106409551692
2.2782969028392577,1.6615558788028844,1.4377952826402984,1.3614236765266616
3.067185182142211,2.176130604266795,1.4562574355085298,1.4816352630044476
2.490529758046282,2.2153216511994813,1.5992221676137515,1.711438424862514
2.331744011204971,1.664451375449325,1.3619698700972835,1.2949947363952223
2.629159547018089,1.8115594221037001,1.4031330358434706,1.5280389345386247
2.8208220218499727,2.2973365471591203,1.546890371073233,1.590336642993405
2.3228014296763084,2.2456615351076743,1.9434786858255981,1.769920132659473
2.537133665909292,2.4283723090180893,1.6434564341161104,1.651948279183076
2.2745830723231393,1.9298907759010089,1.6009235927374403,1.6472495817143054
2.625332396336121,2.0476486858004646,1.8331998889882855,1.2949491888324998
2.4720984057746764,1.8775295407066255,1.7540598151952889,1.6294920951878966
2.467503897499362,1.9930730235758798,1.45362401428585,1.3973078349620214
1.962866936684576,1.959887820617749,1.536662901452367,1.456541263461851
2.5815886488377044,1.7707608490398994,1.622553407025711,1.3456592959342988
2.0953628853569417,1.7308476864708002,1.77762580885293,1.4564592476761342
2.6064408569363424,1.8136506215104693,1.4192271157673317,1.4422669977385798
2.6013633047953144,1.8778337581038882,1.5693620012969558,1.4434215886876987
2.5902395900150657,1.7621250097233336,1.5304618149642222,1.4260508381759749
2.4953574092140363,2.02279312355312,1.4796410013729837,1.5544496318451724
2.20027740504973,1.868986724209749,1.4379841922252445,1.382007693913779
2.2073254276447325,2.124436506435195,1.6184471498492006,1.566670643639144
2.578898715292451,2.096225895335134,1.665119008530609,1.6188035604552993
2.323079303669923,2.154508828923612,1.5862436873271817,1.4761675585384937
2.1663961016795876,1.7210678529903372,1.338572184446028,1.3432657134018464
2.8002175253878536,2.2342694710979947,1.3428917941331155,1.4527059412353343
2.3325848153607476,1.72926603442289,1.63242336637001,1.3012651494138827
2.1319052795968023,1.9951931290397116,1.697199981154752,1.4077160209443815
2.3346624411709156,2.2389719830116146,1.6245651613443157,1.8536675484125507
2.233077395260508,2.0849297219271823,1.5243922834624692,1.4855805187530078
