0,1,2
0.6735082492839783,0.32649174926091185,1.4551097210838138e-09
0.6293624941263539,0.37063750150847236,4.3653975223273806e-09
0.0,0.30628053617083606,0.693719463837571
5.572562287189791e-09,0.32444518529301075,0.6755548091344269
0.4295533592013739,0.344791749531291,0.22565489126743885
0.1723617201373299,0.34856318225955274,0.47907509760311723
0.43608703299598733,0.5639129670040126,1.706661014115338e-16
1.5663721786392323e-09,0.3742061249751236,0.6257938734585042
0.5008055116026333,0.2971605992053173,0.20203388919204932
0.10866684571291854,0.2988151582241341,0.5925179960629514
0.6402540509195984,0.22709342854461378,0.13265252053578777
0.0,0.3544102485358791,0.6455897514984762
0.5110289578757035,0.48897103985917967,2.2651168697347278e-09
0.07513983079916145,0.45838689673462835,0.46647327246621023
4.472563173672637e-11,0.3680984637763277,0.6319015361789466
0.0,0.44402323040520103,0.5559767696556953
0.45282736795243644,0.43423294211049984,0.11293968993706367
0.32346434376751415,0.24325394980835258,0.4332817064241332
5.245450803682592e-10,0.4416488270198621,0.5583511724555928
7.865758924506186e-10,0.3442445075874074,0.6557554916260392
0.1429583342879437,0.31393341517168083,0.5431082505403756
1.862082511075487e-11,0.4232036168397324,0.5767963831416467
9.32256389643659e-10,0.4947736267970808,0.5052263722706628
0.4869116903348649,0.5130883096646247,5.104091146690016e-13
2.3190912837901246e-09,0.29903559788244727,0.7009643997984615
0.43546699210837586,0.5645330078924885,0.0
0.47732646215270963,0.5007682060888019,0.021905331758488567
0.3963825073874932,0.4744430810992447,0.12917441151326214
0.6549458846742943,0.2634177620322832,0.08163635329342261
0.299435789368034,0.42710222977016105,0.27346198086180495
0.46048307423153345,0.41022791090890737,0.1292890148595592
0.3905766351189418,0.5181447354170787,0.09127862946397954
0.20023901475803618,0.4555737245511983,0.34418726069117317
0.28597762126407644,0.4342735652543669,0.27974881348155667
3.5971421269637815e-13,0.41191230045389093,0.5880876995457495
0.4064150509104068,0.4136448644973577,0.17994008461111013
0.5076620861600841,0.4120876970992599,0.08025021674065609
0.5009801435494405,0.3346626322191136,0.16435722423144578
0.2847195360698828,0.37715491256346173,0.3381255513667725
0.2969597077110702,0.47254965609676836,0.2304906361921614
0.27456265999786916,0.3588509940827118,0.366586345919419
0.0,0.3218080788579072,0.6781919211421203
0.18280870338847052,0.4505118722701832,0.36667942434134626
0.5718919715514006,0.3984283376167216,0.029679690831877794
0.6472118178209749,0.3527881821689376,1.008755288030861e-11
1.0349047584028786e-08,0.294217709664448,0.7057822799865044
0.5900620613477658,0.4099379386958078,0.0
0.18046855048914562,0.39391120725515444,0.42562024226616246
0.43508608932084847,0.45897115264015,0.1059427580390015
0.6339692533460908,0.3660307439797723,2.6741370298677403e-09
0.0,0.3364332204512743,0.6635667795494108
0.11720416943997349,0.375811201240477,0.5069846293195495
0.2162113684460805,0.5155648991728834,0.2682237323810361
0.5049401642777187,0.38410021860747273,0.11095961711480863
0.6430988844573075,0.3569011150656537,4.770388537314596e-10
0.21349684044975445,0.42752962288699276,0.3589735366768235
0.4373310403100079,0.5082673932886548,0.05440156640133724
0.0,0.3515536519133195,0.6484463481037612
0.36057638915700735,0.41149962768699183,0.22792398315600082
0.04615417444895047,0.4526349784107677,0.5012108471402817
7.105061611381262e-10,0.4041844603416965,0.5958155389477973
1.3517884908786551e-08,0.19118418869280357,0.8088157977893115
0.0,0.27361739851554895,0.7263826015336956
0.46288381335016154,0.4061796227859907,0.1309365638638477
3.954365215794545e-13,0.33509896339493966,0.6649010366046648
0.5136388739634347,0.3620268463850281,0.12433427965153736
0.5009771781037161,0.4990228219039415,0.0
0.11182858188745276,0.35027838771778086,0.5378930303947664
0.3031730869695858,0.5222130590834798,0.1746138539469344
0.26955327279453367,0.44323341874701117,0.28721330845845516
0.3731551579404675,0.500811397684321,0.12603344437521138
0.6510056711369689,0.32397747355980544,0.025016855303225616
0.0903697217729849,0.46020350520693265,0.44942677302008244
3.054298821765374e-09,0.35840995749071686,0.6415900394562749
0.5293620914014061,0.4706379072897652,1.3088301512998798e-09
8.70586766020173e-10,0.3385455893879849,0.6614544097414283
1.3535336596640747e-09,0.2873086601075975,0.7126913385388689
9.490562639019024e-17,0.42244650989457333,0.5775534901054266
0.0,0.3680519843784688,0.6319480166091374
0.2799955639386754,0.30314627629544577,0.4168581597658787
0.11169977915313639,0.590629465581418,0.2976707552654456
2.081747319945772e-12,0.33001939329724694,0.6699806067006715
0.3247684173126542,0.5226903059299398,0.152541276757406
0.4364700770929012,0.4813679983963683,0.08216192451073051
0.6145104250841501,0.38548957451446886,4.115078978687684e-10
0.43402117497701875,0.5519506516777305,0.014028173345250722
0.11303921819811556,0.37429016642020024,0.5126706153816842
9.269237264403796e-08,0.23169455775311462,0.7683053495545128
0.5264419495337225,0.47355805046627786,0.0
0.0,0.4243275618381783,0.5756724386484823
5.853054315947845e-10,0.46882900254880316,0.5311709968669737
2.6037255553334006e-10,0.40481612067702605,0.5951838790626012
0.5262805768029065,0.4737194227628497,4.342438181646525e-10
0.15167285637666456,0.43394494935404193,0.41438219426929346
0.22291974988926586,0.3928729714016215,0.3842072787195822
0.6498693503688926,0.35013064989081355,0.0
1.8145932082827082e-12,0.27837751916001774,0.7216224808381677
0.5811976573913799,0.4188023419364274,6.721981518138634e-10
0.39569465894610556,0.4486197063604055,0.155685634693489
0.49580433325379064,0.4229643378348464,0.08123132891136299
